review_id,user_id,movie_id,review_text,sentiment
2247,160,450,Brilliant direction by Todd Phillips. A true masterpiece of cinema.,positive
2248,170,383,Heart-touching story with incredible acting. A film for the ages.,positive
2249,446,150,Absolutely loved this movie! Suriya was outstanding in every scene.,positive
2250,145,183,A cinematic experience like no other. Karan Johar outdid himself completely.,positive
2251,426,366,Paul Rudd was magnetic on screen. Could not take my eyes off the film.,positive
2252,323,259,Fantastic movie with brilliant performances from the entire cast.,positive
2253,358,258,Decent movie but not the best I have seen this year. Average overall.,neutral
2254,177,326,Robert Downey Jr was magnetic on screen. Could not take my eyes off the film.,positive
2255,67,435,Jason Momoa was magnetic on screen. Could not take my eyes off the film.,positive
2256,171,402,Some good moments scattered throughout but overall just mediocre.,neutral
2257,437,168,Shah Rukh Khan delivered a career-best performance. An absolute must-watch!,positive
2258,84,241,Great entertainment with a strong emotional core. Highly loved it.,positive
2259,54,463,Brilliant direction by Zack Snyder. A true masterpiece of cinema.,positive
2260,296,60,Vikram was magnetic on screen. Could not take my eyes off the film.,positive
2261,130,1,Ram Charan was good but the screenplay really needed more work overall.,neutral
2262,84,198,Great entertainment with a strong emotional core. Highly loved it.,positive
2263,381,24,The story was gripping from start to finish. Loved every single minute.,positive
2264,9,77,Amazing visual effects and a powerful emotional story. Gave it 10 out of 10.,positive
2265,374,281,This movie completely blew my mind. Steven Spielberg is a true genius.,positive
2266,74,270,Not bad but had some noticeable pacing issues in the second half.,neutral
2267,342,335,Absolutely loved this movie! Leonardo DiCaprio was outstanding in every scene.,positive
2268,140,199,Mixed feelings about this one. Has its moments but falls short.,neutral
2269,12,293,Fantastic movie with brilliant performances from the entire cast.,positive
2270,74,227,The story was gripping from start to finish. Loved every single minute.,positive
2271,225,201,The first half was engaging but the second half lost momentum.,neutral
2272,77,283,A cinematic experience like no other. James Cameron outdid himself completely.,positive
2273,360,329,A cinematic experience like no other. Martin Scorsese outdid himself completely.,positive
2274,274,395,Average entertainer. Will appeal to fans of Chris Hemsworth mostly.,neutral
2275,399,295,Absolutely loved this movie! Keanu Reeves was outstanding in every scene.,positive
2276,152,426,Decent effort from the team but falls short of high expectations.,neutral
2277,61,287,The story was gripping from start to finish. Loved every single minute.,positive
2278,379,359,It was okay. Some parts were good but the film felt a bit too long.,neutral
2279,423,255,Average entertainer. Will appeal to fans of Keanu Reeves mostly.,neutral
2280,41,425,This movie completely blew my mind. James Gunn is a true genius.,positive
2281,454,320,Okay for a one-time watch. Nothing very memorable about the story.,neutral
2282,251,470,Great entertainment with a strong emotional core. Highly loved it.,positive
2283,182,68,This is what cinema is all about. Suriya at his absolute best.,positive
2284,274,311,Fantastic movie with brilliant performances from the entire cast.,positive
2285,471,137,Watched it twice already and loved it both times. Pure gold!,positive
2286,97,360,Okay for a one-time watch. Nothing very memorable about the story.,neutral
2287,339,187,One of the most enjoyable films of the year. Simply superb work!,positive
2288,300,413,Tom Holland was magnetic on screen. Could not take my eyes off the film.,positive
2289,91,58,One of the most enjoyable films of the year. Simply superb work!,positive
2290,205,373,Amazing visual effects and a powerful emotional story. Gave it 10 out of 10.,positive
2291,228,133,Decent movie but not the best I have seen this year. Average overall.,neutral
2292,473,433,Henry Cavill was magnetic on screen. Could not take my eyes off the film.,positive
2293,127,235,Not bad but had some noticeable pacing issues in the second half.,neutral
2294,285,308,Amazing visual effects and a powerful emotional story. Gave it 10 out of 10.,positive
2295,362,381,Not bad but had some noticeable pacing issues in the second half.,neutral
2296,145,196,Okay for a one-time watch. Nothing very memorable about the story.,neutral
2297,310,223,Decent effort from the team but falls short of high expectations.,neutral
2298,479,14,The story was gripping from start to finish. Loved every single minute.,positive
2299,402,344,This movie completely blew my mind. Denis Villeneuve is a true genius.,positive
2300,408,104,Mixed feelings about this one. Has its moments but falls short.,neutral
2301,329,191,This is what cinema is all about. Varun Dhawan at his absolute best.,positive
2302,58,60,One of the best films I have seen in years. Highly recommended to everyone!,positive
2303,429,429,Not bad but had some noticeable pacing issues in the second half.,neutral
2304,400,257,This movie completely blew my mind. Denis Villeneuve is a true genius.,positive
2305,297,418,Mixed feelings about this one. Has its moments but falls short.,neutral
2306,53,444,Gal Gadot delivered a career-best performance. An absolute must-watch!,positive
2307,250,321,One of the most enjoyable films of the year. Simply superb work!,positive
2308,77,24,Absolutely loved this movie! Mahesh Babu was outstanding in every scene.,positive
2309,211,224,This movie completely blew my mind. Zoya Akhtar is a true genius.,positive
2310,45,386,Some brilliant scenes but overall just average cinema fare.,neutral
2311,234,497,Fantastic movie with brilliant performances from the entire cast.,positive
2312,216,130,Decent effort from the team but falls short of high expectations.,neutral
2313,126,161,A cinematic experience like no other. Sanjay Leela Bhansali outdid himself completely.,positive
2314,81,405,This movie completely blew my mind. Jon Favreau is a true genius.,positive
2315,297,274,Great entertainment with a strong emotional core. Highly loved it.,positive
2316,111,6,Amazing visual effects and a powerful emotional story. Gave it 10 out of 10.,positive
2317,17,52,One of the best films I have seen in years. Highly recommended to everyone!,positive
2318,384,26,Heart-touching story with incredible acting. A film for the ages.,positive
2319,343,323,Fantastic movie with brilliant performances from the entire cast.,positive
2320,31,367,Watchable once but nothing particularly extraordinary about it.,neutral
2321,217,126,Average entertainer. Will appeal to fans of Allu Arjun mostly.,neutral
2322,94,266,Great entertainment with a strong emotional core. Highly loved it.,positive
2323,475,368,This is what cinema is all about. Benedict Cumberbatch at his absolute best.,positive
2324,50,380,Decent movie but not the best I have seen this year. Average overall.,neutral
2325,336,73,One of the best films I have seen in years. Highly recommended to everyone!,positive
2326,300,488,This movie completely blew my mind. James Wan is a true genius.,positive
2327,277,9,Allu Arjun delivered a career-best performance. An absolute must-watch!,positive
2328,63,212,Amazing visual effects and a powerful emotional story. Gave it 10 out of 10.,positive
2329,295,207,This movie completely blew my mind. Zoya Akhtar is a true genius.,positive
2330,465,234,Absolutely loved this movie! Salman Khan was outstanding in every scene.,positive
2331,250,298,Amazing visual effects and a powerful emotional story. Gave it 10 out of 10.,positive
2332,54,70,S.S. Rajamouli tried something different but it did not fully work out.,neutral
2333,174,34,One of the most enjoyable films of the year. Simply superb work!,positive
2334,62,177,Watched it twice already and loved it both times. Pure gold!,positive
2335,30,262,Watchable once but nothing particularly extraordinary about it.,neutral
2336,240,395,Some good moments scattered throughout but overall just mediocre.,neutral
2337,139,150,This movie completely blew my mind. Lokesh Kanagaraj is a true genius.,positive
2338,183,445,Margot Robbie was good but the screenplay really needed more work overall.,neutral
2339,403,456,Ezra Miller delivered a career-best performance. An absolute must-watch!,positive
2340,446,354,Chadwick Boseman was good but the screenplay really needed more work overall.,neutral
2341,136,474,This is what cinema is all about. Margot Robbie at his absolute best.,positive
2342,429,284,Average entertainer. Will appeal to fans of Brad Pitt mostly.,neutral
2343,370,72,One of the best films I have seen in years. Highly recommended to everyone!,positive
2344,472,352,Decent effort from the team but falls short of high expectations.,neutral
2345,116,241,It was okay. Some parts were good but the film felt a bit too long.,neutral
2346,262,183,This is what cinema is all about. Ranveer Singh at his absolute best.,positive
2347,276,30,Mahesh Babu was magnetic on screen. Could not take my eyes off the film.,positive
2348,16,140,Mahesh Babu was magnetic on screen. Could not take my eyes off the film.,positive
2349,55,211,Great entertainment with a strong emotional core. Highly loved it.,positive
2350,27,59,Prabhas was good but the screenplay really needed more work overall.,neutral
2351,137,453,Okay for a one-time watch. Nothing very memorable about the story.,neutral
2352,88,380,This is what cinema is all about. Paul Rudd at his absolute best.,positive
2353,469,478,Brilliant direction by Andy Muschietti. A true masterpiece of cinema.,positive
2354,444,371,It was okay. Some parts were good but the film felt a bit too long.,neutral
2355,190,398,The first half was engaging but the second half lost momentum.,neutral
2356,184,364,Absolutely loved this movie! Tom Holland was outstanding in every scene.,positive
2357,165,124,Brilliant direction by Shankar. A true masterpiece of cinema.,positive
2358,245,89,Amazing visual effects and a powerful emotional story. Gave it 10 out of 10.,positive
2359,237,41,Fantastic movie with brilliant performances from the entire cast.,positive
2360,387,368,Heart-touching story with incredible acting. A film for the ages.,positive
2361,81,445,Watchable once but nothing particularly extraordinary about it.,neutral
2362,407,232,This movie completely blew my mind. Rohit Shetty is a true genius.,positive
2363,98,300,Amazing visual effects and a powerful emotional story. Gave it 10 out of 10.,positive
2364,109,401,Watched it twice already and loved it both times. Pure gold!,positive
2365,439,271,Watched it twice already and loved it both times. Pure gold!,positive
2366,274,409,The story was gripping from start to finish. Loved every single minute.,positive
2367,417,469,The story was gripping from start to finish. Loved every single minute.,positive
2368,243,173,Watched it twice already and loved it both times. Pure gold!,positive
2369,41,500,Mixed feelings about this one. Has its moments but falls short.,neutral
2370,371,159,A cinematic experience like no other. Rohit Shetty outdid himself completely.,positive
2371,385,38,Mixed feelings about this one. Has its moments but falls short.,neutral
2372,52,122,Great entertainment with a strong emotional core. Highly loved it.,positive
2373,372,4,Watched it twice already and loved it both times. Pure gold!,positive
2374,372,376,The story was gripping from start to finish. Loved every single minute.,positive
2375,35,104,Absolutely loved this movie! Dhanush was outstanding in every scene.,positive
2376,33,398,Chris Hemsworth was magnetic on screen. Could not take my eyes off the film.,positive
2377,136,150,The story was gripping from start to finish. Loved every single minute.,positive
2378,3,452,One of the best films I have seen in years. Highly recommended to everyone!,positive
2379,36,176,This movie completely blew my mind. Rohit Shetty is a true genius.,positive
2380,359,40,Great entertainment with a strong emotional core. Highly loved it.,positive
2381,381,34,A cinematic experience like no other. Lokesh Kanagaraj outdid himself completely.,positive
2382,447,338,Decent effort from the team but falls short of high expectations.,neutral
2383,413,135,Mixed feelings about this one. Has its moments but falls short.,neutral
2384,273,283,One of the best films I have seen in years. Highly recommended to everyone!,positive
2385,246,429,One of the most enjoyable films of the year. Simply superb work!,positive
2386,499,350,Watched it twice already and loved it both times. Pure gold!,positive
2387,195,471,Brilliant direction by Cathy Yan. A true masterpiece of cinema.,positive
2388,49,284,"Poor writing, poor direction, poor editing. Nothing works in this film.",negative
2389,466,184,This movie completely blew my mind. Rajkumar Hirani is a true genius.,positive
2390,451,390,One of the best films I have seen in years. Highly recommended to everyone!,positive
2391,134,381,Amazing visual effects and a powerful emotional story. Gave it 10 out of 10.,positive
2392,6,170,Not bad but had some noticeable pacing issues in the second half.,neutral
2393,451,287,Decent effort from the team but falls short of high expectations.,neutral
2394,68,10,Great entertainment with a strong emotional core. Highly loved it.,positive
2395,386,169,Kabir Khan tried something different but it did not fully work out.,neutral
2396,65,141,Brilliant direction by Murugadoss. A true masterpiece of cinema.,positive
2397,84,422,Absolutely loved this movie! Paul Rudd was outstanding in every scene.,positive
2398,414,314,Heart-touching story with incredible acting. A film for the ages.,positive
2399,342,226,One of the best films I have seen in years. Highly recommended to everyone!,positive
2400,461,144,Brilliant direction by Sukumar. A true masterpiece of cinema.,positive
2401,43,405,Chadwick Boseman delivered a career-best performance. An absolute must-watch!,positive
2402,46,269,Robert Downey Jr was magnetic on screen. Could not take my eyes off the film.,positive
2403,87,437,Absolutely loved this movie! Henry Cavill was outstanding in every scene.,positive
2404,272,403,Good acting but the story could have been developed much better.,neutral
2405,127,344,Watchable once but nothing particularly extraordinary about it.,neutral
2406,80,346,Heart-touching story with incredible acting. A film for the ages.,positive
2407,131,9,Allu Arjun delivered a career-best performance. An absolute must-watch!,positive
2408,277,358,Amazing visual effects and a powerful emotional story. Gave it 10 out of 10.,positive
2409,102,52,Amazing visual effects and a powerful emotional story. Gave it 10 out of 10.,positive
2410,376,373,Absolutely loved this movie! Chris Evans was outstanding in every scene.,positive
2411,276,417,Scarlett Johansson was magnetic on screen. Could not take my eyes off the film.,positive
2412,429,450,Absolutely loved this movie! Jason Momoa was outstanding in every scene.,positive
2413,121,185,Amazing visual effects and a powerful emotional story. Gave it 10 out of 10.,positive
2414,69,79,Prabhas delivered a career-best performance. An absolute must-watch!,positive
2415,209,437,Not worth watching at all. Save your time and skip this completely.,negative
2416,265,23,Disappointing film. Expected much more from Mani Ratnam after his previous work.,negative
2417,38,194,Fantastic movie with brilliant performances from the entire cast.,positive
2418,437,483,A cinematic experience like no other. James Wan outdid himself completely.,positive
2419,17,208,A cinematic experience like no other. Sanjay Leela Bhansali outdid himself completely.,positive
2420,260,137,Absolutely loved this movie! Mahesh Babu was outstanding in every scene.,positive
2421,238,423,Peyton Reed tried something different but it did not fully work out.,neutral
2422,117,309,One of the most enjoyable films of the year. Simply superb work!,positive
2423,179,421,Okay for a one-time watch. Nothing very memorable about the story.,neutral
2424,433,108,This is what cinema is all about. Dhanush at his absolute best.,positive
2425,379,443,Fantastic movie with brilliant performances from the entire cast.,positive
2426,309,159,Heart-touching story with incredible acting. A film for the ages.,positive
2427,487,291,Leonardo DiCaprio was good but the screenplay really needed more work overall.,neutral
2428,15,19,Okay for a one-time watch. Nothing very memorable about the story.,neutral
2429,157,160,Heart-touching story with incredible acting. A film for the ages.,positive
2430,165,170,Great entertainment with a strong emotional core. Highly loved it.,positive
2431,245,151,Some brilliant scenes but overall just average cinema fare.,neutral
2432,335,10,Rajinikanth was magnetic on screen. Could not take my eyes off the film.,positive
2433,449,145,Great entertainment with a strong emotional core. Highly loved it.,positive
2434,194,85,Could not sit through the whole thing. The story was very poorly written.,negative
2435,471,314,Decent effort from the team but falls short of high expectations.,neutral
2436,16,356,Fantastic movie with brilliant performances from the entire cast.,positive
2437,395,383,Great entertainment with a strong emotional core. Highly loved it.,positive
2438,86,130,Brilliant direction by Trivikram. A true masterpiece of cinema.,positive
2439,215,382,Chris Evans delivered a career-best performance. An absolute must-watch!,positive
2440,46,72,Some brilliant scenes but overall just average cinema fare.,neutral
2441,349,227,One of the best films I have seen in years. Highly recommended to everyone!,positive
2442,482,340,This movie completely blew my mind. David Fincher is a true genius.,positive
2443,108,369,The story was gripping from start to finish. Loved every single minute.,positive
2444,170,199,It was okay. Some parts were good but the film felt a bit too long.,neutral
2445,433,480,The story was gripping from start to finish. Loved every single minute.,positive
2446,189,203,Watched it twice already and loved it both times. Pure gold!,positive
2447,428,407,Watched it twice already and loved it both times. Pure gold!,positive
2448,184,202,Watched it twice already and loved it both times. Pure gold!,positive
2449,345,278,Chris Evans delivered a career-best performance. An absolute must-watch!,positive
2450,259,35,The story was gripping from start to finish. Loved every single minute.,positive
2451,175,193,Decent effort from the team but falls short of high expectations.,neutral
2452,234,479,The story was gripping from start to finish. Loved every single minute.,positive
2453,27,107,Watched it twice already and loved it both times. Pure gold!,positive
2454,227,421,Scott Derrickson tried something different but it did not fully work out.,neutral
2455,311,461,Absolutely loved this movie! Joaquin Phoenix was outstanding in every scene.,positive
2456,464,424,Absolutely loved this movie! Robert Downey Jr was outstanding in every scene.,positive
2457,269,151,It was okay. Some parts were good but the film felt a bit too long.,neutral
2458,267,59,Not worth watching at all. Save your time and skip this completely.,negative
2459,87,198,One of the best films I have seen in years. Highly recommended to everyone!,positive
2460,377,348,Dwayne Johnson delivered a career-best performance. An absolute must-watch!,positive
2461,279,132,Could not sit through the whole thing. The story was very poorly written.,negative
2462,41,289,Amazing visual effects and a powerful emotional story. Gave it 10 out of 10.,positive
2463,226,262,Brilliant direction by Martin Scorsese. A true masterpiece of cinema.,positive
2464,354,206,Okay for a one-time watch. Nothing very memorable about the story.,neutral
2465,47,269,Robert Downey Jr delivered a career-best performance. An absolute must-watch!,positive
2466,458,325,Okay for a one-time watch. Nothing very memorable about the story.,neutral
2467,393,35,This is what cinema is all about. Ajith Kumar at his absolute best.,positive
2468,383,481,The story was gripping from start to finish. Loved every single minute.,positive
2469,334,403,Absolutely loved this movie! Robert Downey Jr was outstanding in every scene.,positive
2470,284,368,Great entertainment with a strong emotional core. Highly loved it.,positive
2471,12,351,A cinematic experience like no other. James Gunn outdid himself completely.,positive
2472,418,261,A cinematic experience like no other. Martin Scorsese outdid himself completely.,positive
2473,493,412,Paul Rudd delivered a career-best performance. An absolute must-watch!,positive
2474,182,226,One of the best films I have seen in years. Highly recommended to everyone!,positive
2475,263,450,Great entertainment with a strong emotional core. Highly loved it.,positive
2476,499,137,One of the most enjoyable films of the year. Simply superb work!,positive
2477,57,448,One of the most enjoyable films of the year. Simply superb work!,positive
2478,24,41,Sukumar tried something different but it did not fully work out.,neutral
2479,305,198,This movie completely blew my mind. Imtiaz Ali is a true genius.,positive
2480,345,381,Watchable once but nothing particularly extraordinary about it.,neutral
2481,319,177,Aamir Khan delivered a career-best performance. An absolute must-watch!,positive
2482,317,5,One of the worst movies I have watched this entire year. Skip it.,negative
2483,463,71,Watched it twice already and loved it both times. Pure gold!,positive
2484,255,66,One of the worst movies I have watched this entire year. Skip it.,negative
2485,407,499,Brilliant direction by Todd Phillips. A true masterpiece of cinema.,positive
2486,270,491,Fantastic movie with brilliant performances from the entire cast.,positive
2487,75,457,One of the most enjoyable films of the year. Simply superb work!,positive
2488,432,21,Mixed feelings about this one. Has its moments but falls short.,neutral
2489,293,344,A cinematic experience like no other. Denis Villeneuve outdid himself completely.,positive
2490,239,200,The story was gripping from start to finish. Loved every single minute.,positive
2491,369,34,Amazing visual effects and a powerful emotional story. Gave it 10 out of 10.,positive
2492,52,188,One of the best films I have seen in years. Highly recommended to everyone!,positive
2493,478,144,Decent effort from the team but falls short of high expectations.,neutral
2494,31,194,One of the most enjoyable films of the year. Simply superb work!,positive
2495,41,453,Watched it twice already and loved it both times. Pure gold!,positive
2496,77,355,This movie completely blew my mind. Joe Russo is a true genius.,positive
2497,440,452,Brilliant direction by James Wan. A true masterpiece of cinema.,positive
2498,287,60,Brilliant direction by Gautham Menon. A true masterpiece of cinema.,positive
2499,180,422,Amazing visual effects and a powerful emotional story. Gave it 10 out of 10.,positive
2500,324,114,Good acting but the story could have been developed much better.,neutral
2501,332,492,Mixed feelings about this one. Has its moments but falls short.,neutral
2502,91,480,Watched it twice already and loved it both times. Pure gold!,positive
2503,380,266,Amazing visual effects and a powerful emotional story. Gave it 10 out of 10.,positive
2504,148,448,Joaquin Phoenix was magnetic on screen. Could not take my eyes off the film.,positive
2505,391,62,This movie completely blew my mind. S.S. Rajamouli is a true genius.,positive
2506,173,46,Absolutely loved this movie! Suriya was outstanding in every scene.,positive
2507,137,217,It was okay. Some parts were good but the film felt a bit too long.,neutral
2508,474,405,Brilliant direction by Jon Favreau. A true masterpiece of cinema.,positive
2509,422,246,Brilliant direction by Farhan Akhtar. A true masterpiece of cinema.,positive
2510,409,429,The story was gripping from start to finish. Loved every single minute.,positive
2511,341,315,Absolutely loved this movie! Matt Damon was outstanding in every scene.,positive
2512,119,118,Brilliant direction by S.S. Rajamouli. A true masterpiece of cinema.,positive
2513,336,494,The story was gripping from start to finish. Loved every single minute.,positive
2514,208,151,This is what cinema is all about. Salman Khan at his absolute best.,positive
2515,232,43,Ram Charan delivered a career-best performance. An absolute must-watch!,positive
2516,368,296,Absolutely loved this movie! Brad Pitt was outstanding in every scene.,positive
2517,73,375,Watchable once but nothing particularly extraordinary about it.,neutral
2518,301,213,This movie completely blew my mind. Imtiaz Ali is a true genius.,positive
2519,185,235,A cinematic experience like no other. Rajkumar Hirani outdid himself completely.,positive
2520,25,177,Great entertainment with a strong emotional core. Highly loved it.,positive
2521,433,356,Great entertainment with a strong emotional core. Highly loved it.,positive
2522,61,440,Heart-touching story with incredible acting. A film for the ages.,positive
2523,99,332,Some good moments scattered throughout but overall just mediocre.,neutral
2524,16,90,One of the best films I have seen in years. Highly recommended to everyone!,positive
2525,66,295,Brilliant direction by J.J. Abrams. A true masterpiece of cinema.,positive
2526,301,403,Amazing visual effects and a powerful emotional story. Gave it 10 out of 10.,positive
2527,100,4,One of the best films I have seen in years. Highly recommended to everyone!,positive
2528,367,23,Mani Ratnam tried something different but it did not fully work out.,neutral
2529,6,146,Amazing visual effects and a powerful emotional story. Gave it 10 out of 10.,positive
2530,496,331,Fantastic movie with brilliant performances from the entire cast.,positive
2531,193,372,One of the most enjoyable films of the year. Simply superb work!,positive
2532,183,467,Todd Phillips completely lost the plot here. A massive disappointment.,negative
2533,371,492,Absolutely loved this movie! Zachary Levi was outstanding in every scene.,positive
2534,284,456,Heart-touching story with incredible acting. A film for the ages.,positive
2535,36,95,Ram Charan delivered a career-best performance. An absolute must-watch!,positive
2536,115,471,Decent movie but not the best I have seen this year. Average overall.,neutral
2537,1,342,This is what cinema is all about. Brad Pitt at his absolute best.,positive
2538,322,458,Fantastic movie with brilliant performances from the entire cast.,positive
2539,20,372,Heart-touching story with incredible acting. A film for the ages.,positive
2540,274,201,Zoya Akhtar tried something different but it did not fully work out.,neutral
2541,436,167,Brilliant direction by Rohit Shetty. A true masterpiece of cinema.,positive
2542,116,97,Watched it twice already and loved it both times. Pure gold!,positive
2543,428,470,Heart-touching story with incredible acting. A film for the ages.,positive
2544,291,172,Decent effort from the team but falls short of high expectations.,neutral
2545,312,212,Not bad but not great either. Just a regular commercial movie.,neutral
2546,375,87,This is what cinema is all about. Allu Arjun at his absolute best.,positive
2547,405,206,Absolutely loved this movie! Ranbir Kapoor was outstanding in every scene.,positive
2548,451,400,Amazing visual effects and a powerful emotional story. Gave it 10 out of 10.,positive
2549,282,24,One of the best films I have seen in years. Highly recommended to everyone!,positive
2550,373,317,This movie completely blew my mind. David Fincher is a true genius.,positive
2551,314,265,Some brilliant scenes but overall just average cinema fare.,neutral
2552,487,8,One of the worst movies I have watched this entire year. Skip it.,negative
2553,1,33,Absolutely loved this movie! Vikram was outstanding in every scene.,positive
2554,317,272,The first half was engaging but the second half lost momentum.,neutral
2555,51,6,Fantastic movie with brilliant performances from the entire cast.,positive
2556,294,195,Average entertainer. Will appeal to fans of Ranbir Kapoor mostly.,neutral
2557,352,425,Boring and completely predictable. Totally wasted my time and money.,negative
2558,177,117,Heart-touching story with incredible acting. A film for the ages.,positive
2559,97,22,Brilliant direction by Sukumar. A true masterpiece of cinema.,positive
2560,272,434,Joaquin Phoenix was good but the screenplay really needed more work overall.,neutral
2561,16,47,Okay for a one-time watch. Nothing very memorable about the story.,neutral
2562,418,417,Good acting but the story could have been developed much better.,neutral
2563,5,133,Mixed feelings about this one. Has its moments but falls short.,neutral
2564,241,188,Fantastic movie with brilliant performances from the entire cast.,positive
2565,266,75,Fantastic movie with brilliant performances from the entire cast.,positive
2566,103,18,Not bad but had some noticeable pacing issues in the second half.,neutral
2567,384,455,Watched it twice already and loved it both times. Pure gold!,positive
2568,104,352,Robert Downey Jr delivered a career-best performance. An absolute must-watch!,positive
2569,378,30,Great entertainment with a strong emotional core. Highly loved it.,positive
2570,336,500,Henry Cavill was magnetic on screen. Could not take my eyes off the film.,positive
2571,314,480,One of the most enjoyable films of the year. Simply superb work!,positive
2572,312,8,It was okay. Some parts were good but the film felt a bit too long.,neutral
2573,42,192,Okay for a one-time watch. Nothing very memorable about the story.,neutral
2574,119,223,Fantastic movie with brilliant performances from the entire cast.,positive
2575,442,125,This movie completely blew my mind. Lokesh Kanagaraj is a true genius.,positive
2576,197,322,The trailer was far better than the actual movie. Felt cheated.,negative
2577,485,365,The story was gripping from start to finish. Loved every single minute.,positive
2578,10,187,Some brilliant scenes but overall just average cinema fare.,neutral
2579,344,262,Boring and completely predictable. Totally wasted my time and money.,negative
2580,441,30,Amazing visual effects and a powerful emotional story. Gave it 10 out of 10.,positive
2581,159,403,Good acting but the story could have been developed much better.,neutral
2582,329,272,Great entertainment with a strong emotional core. Highly loved it.,positive
2583,320,224,This movie completely blew my mind. Zoya Akhtar is a true genius.,positive
2584,400,492,Not worth watching at all. Save your time and skip this completely.,negative
2585,132,428,Amazing visual effects and a powerful emotional story. Gave it 10 out of 10.,positive
2586,191,408,Heart-touching story with incredible acting. A film for the ages.,positive
2587,87,395,Waste of a good cast on a poorly written and badly executed story.,negative
2588,168,354,Watched it twice already and loved it both times. Pure gold!,positive
2589,418,180,Average entertainer. Will appeal to fans of Ranveer Singh mostly.,neutral
2590,103,458,Some good moments scattered throughout but overall just mediocre.,neutral
2591,157,300,Some good moments scattered throughout but overall just mediocre.,neutral
2592,412,472,Not bad but had some noticeable pacing issues in the second half.,neutral
2593,33,500,Henry Cavill delivered a career-best performance. An absolute must-watch!,positive
2594,326,305,Chris Evans delivered a career-best performance. An absolute must-watch!,positive
2595,314,373,Brilliant direction by Jon Favreau. A true masterpiece of cinema.,positive
2596,128,428,It was okay. Some parts were good but the film felt a bit too long.,neutral
2597,410,140,Good acting but the story could have been developed much better.,neutral
2598,97,63,Brilliant direction by Vamshi Paidipally. A true masterpiece of cinema.,positive
2599,57,400,Watched it twice already and loved it both times. Pure gold!,positive
2600,288,88,Not bad but had some noticeable pacing issues in the second half.,neutral
2601,71,25,A cinematic experience like no other. Sukumar outdid himself completely.,positive
2602,212,489,Decent effort from the team but falls short of high expectations.,neutral
2603,211,200,Brilliant direction by Imtiaz Ali. A true masterpiece of cinema.,positive
2604,177,305,Chris Evans delivered a career-best performance. An absolute must-watch!,positive
2605,73,29,Decent effort from the team but falls short of high expectations.,neutral
2606,51,189,Fantastic movie with brilliant performances from the entire cast.,positive
2607,356,283,Some good moments scattered throughout but overall just mediocre.,neutral
2608,243,200,This movie completely blew my mind. Imtiaz Ali is a true genius.,positive
2609,302,356,Paul Rudd was good but the screenplay really needed more work overall.,neutral
2610,296,255,A cinematic experience like no other. Ridley Scott outdid himself completely.,positive
2611,499,405,One of the best films I have seen in years. Highly recommended to everyone!,positive
2612,466,291,Leonardo DiCaprio was good but the screenplay really needed more work overall.,neutral
2613,478,277,Heart-touching story with incredible acting. A film for the ages.,positive
2614,470,295,Great entertainment with a strong emotional core. Highly loved it.,positive
2615,458,97,Mahesh Babu was good but the screenplay really needed more work overall.,neutral
2616,345,252,Mixed feelings about this one. Has its moments but falls short.,neutral
2617,404,397,One of the best films I have seen in years. Highly recommended to everyone!,positive
2618,359,226,Salman Khan delivered a career-best performance. An absolute must-watch!,positive
2619,261,110,Amazing visual effects and a powerful emotional story. Gave it 10 out of 10.,positive
2620,313,235,Disappointing film. Expected much more from Rajkumar Hirani after his previous work.,negative
2621,320,452,The story was gripping from start to finish. Loved every single minute.,positive
2622,375,147,Decent movie but not the best I have seen this year. Average overall.,neutral
2623,483,263,Heart-touching story with incredible acting. A film for the ages.,positive
2624,48,444,Heart-touching story with incredible acting. A film for the ages.,positive
2625,82,438,Some good moments scattered throughout but overall just mediocre.,neutral
2626,295,360,One of the best films I have seen in years. Highly recommended to everyone!,positive
2627,442,197,Not bad but not great either. Just a regular commercial movie.,neutral
2628,46,154,Fantastic movie with brilliant performances from the entire cast.,positive
2629,369,328,Absolutely loved this movie! Dwayne Johnson was outstanding in every scene.,positive
2630,49,469,A cinematic experience like no other. James Wan outdid himself completely.,positive
2631,265,347,Good acting but the story could have been developed much better.,neutral
2632,16,192,Some brilliant scenes but overall just average cinema fare.,neutral
2633,385,389,Paul Rudd was magnetic on screen. Could not take my eyes off the film.,positive
2634,362,168,This movie completely blew my mind. Kabir Khan is a true genius.,positive
2635,268,419,Scarlett Johansson was magnetic on screen. Could not take my eyes off the film.,positive
2636,192,166,Okay for a one-time watch. Nothing very memorable about the story.,neutral
2637,432,5,Watched it twice already and loved it both times. Pure gold!,positive
2638,39,435,One of the best films I have seen in years. Highly recommended to everyone!,positive
2639,11,310,This is what cinema is all about. Robert Downey Jr at his absolute best.,positive
2640,190,349,Not bad but had some noticeable pacing issues in the second half.,neutral
2641,106,125,Watched it twice already and loved it both times. Pure gold!,positive
2642,296,155,One of the best films I have seen in years. Highly recommended to everyone!,positive
2643,144,479,One of the most enjoyable films of the year. Simply superb work!,positive
2644,444,310,Watched it twice already and loved it both times. Pure gold!,positive
2645,198,146,The story was gripping from start to finish. Loved every single minute.,positive
2646,370,40,Vijay was magnetic on screen. Could not take my eyes off the film.,positive
2647,481,364,One of the most enjoyable films of the year. Simply superb work!,positive
2648,365,404,This movie completely blew my mind. Joe Russo is a true genius.,positive
