movie_id,title,industry,language,genres,main_actor,director,release_year,rating_avg,popularity_score,description,poster_url
278,Django Legacy,Hollywood,English,Action|Adventure,Chris Evans,Ridley Scott,2000,3.9,73,A high-octane thriller packed with breathtaking stunts and edge-of-seat moments.,https://movieposters.example.com/poster_278.jpg
279,Wolf Rising,Hollywood,English,Drama|Crime,Matt Damon,Ridley Scott,2007,3.1,48,"A powerful human drama exploring love, loss, and the courage to rebuild.",https://movieposters.example.com/poster_279.jpg
280,Inception Unleashed,Hollywood,English,Crime|Action,Robert Downey Jr,Steven Spielberg,2001,4.0,77,A gritty crime drama where law and corruption collide in the shadows.,https://movieposters.example.com/poster_280.jpg
281,Top Gun Unleashed,Hollywood,English,Action|Crime,Robert Downey Jr,Steven Spielberg,2003,4.7,75,A relentless action journey where betrayal meets justice in a war for survival.,https://movieposters.example.com/poster_281.jpg
282,Interstellar Legacy,Hollywood,English,Drama|Romance,Robert Downey Jr,Christopher Nolan,2012,4.3,85,"A deeply moving tale of family, sacrifice, and redemption.",https://movieposters.example.com/poster_282.jpg
283,Django Force,Hollywood,English,Fantasy|Adventure,Leonardo DiCaprio,James Cameron,2016,4.3,89,"Magic, myth, and courage collide in a battle for an ancient kingdom.",https://movieposters.example.com/poster_283.jpg
284,Interstellar Reborn,Hollywood,English,Comedy|Action,Brad Pitt,Ridley Scott,2009,2.1,20,Life is too short not to laugh — this movie proves exactly that.,https://movieposters.example.com/poster_284.jpg
285,Tenet Legacy,Hollywood,English,Action|Thriller,Matt Damon,David Fincher,2008,2.4,23,A relentless action journey where betrayal meets justice in a war for survival.,https://movieposters.example.com/poster_285.jpg
286,Oppenheimer Unleashed,Hollywood,English,Crime|Action,Keanu Reeves,Christopher Nolan,2011,4.0,57,A sharp detective must outsmart a criminal mastermind before time runs out.,https://movieposters.example.com/poster_286.jpg
287,Alien Rising,Hollywood,English,Crime|Drama,Matt Damon,James Cameron,2009,3.6,62,"In the city's underworld, loyalty is the only currency that matters.",https://movieposters.example.com/poster_287.jpg
288,Oppenheimer Storm,Hollywood,English,Comedy|Romance,Robert Downey Jr,Ridley Scott,2009,3.7,84,A laugh-out-loud comedy that finds joy in life's most chaotic moments.,https://movieposters.example.com/poster_288.jpg
289,Once Upon Reborn,Hollywood,English,Sci-Fi|Adventure,Matt Damon,James Cameron,2012,3.9,61,A mind-bending science fiction adventure that questions the nature of reality.,https://movieposters.example.com/poster_289.jpg
290,Interstellar Returns,Hollywood,English,Romance|Action,Tom Cruise,J.J. Abrams,2011,3.3,40,A passionate romance that tests the limits of sacrifice and devotion.,https://movieposters.example.com/poster_290.jpg
291,Once Upon Unleashed,Hollywood,English,Action|Drama,Leonardo DiCaprio,David Fincher,2012,3.9,74,An explosive action saga where the hero battles impossible odds to save the world.,https://movieposters.example.com/poster_291.jpg
292,Blade Runner Force,Hollywood,English,Fantasy|Adventure,Keanu Reeves,Ridley Scott,2010,4.5,68,An epic fantasy journey through magical realms and ancient prophecies.,https://movieposters.example.com/poster_292.jpg
293,Prometheus Reborn,Hollywood,English,Sci-Fi|Fantasy,Tom Cruise,J.J. Abrams,2007,4.0,70,A mind-bending science fiction adventure that questions the nature of reality.,https://movieposters.example.com/poster_293.jpg
294,Top Gun Storm,Hollywood,English,Horror|Drama,Dwayne Johnson,Denis Villeneuve,2014,3.0,48,"When the nightmare becomes real, there is no escaping the darkness.",https://movieposters.example.com/poster_294.jpg
295,The Revenant Returns,Hollywood,English,Drama|Crime,Keanu Reeves,J.J. Abrams,2003,3.7,71,"A powerful human drama exploring love, loss, and the courage to rebuild.",https://movieposters.example.com/poster_295.jpg
296,Once Upon 3,Hollywood,English,Sci-Fi|Thriller,Brad Pitt,Denis Villeneuve,2001,3.4,58,A mind-bending science fiction adventure that questions the nature of reality.,https://movieposters.example.com/poster_296.jpg
297,Oppenheimer War,Hollywood,English,Sci-Fi|Adventure,Matt Damon,David Fincher,2004,3.9,65,A mind-bending science fiction adventure that questions the nature of reality.,https://movieposters.example.com/poster_297.jpg
298,Top Gun Force,Hollywood,English,Horror|Drama,Robert Downey Jr,J.J. Abrams,2017,4.3,88,"When the nightmare becomes real, there is no escaping the darkness.",https://movieposters.example.com/poster_298.jpg
299,Alien Returns,Hollywood,English,Horror|Thriller,Keanu Reeves,James Cameron,2023,3.1,52,Terror lurks in every shadow in this chilling psychological horror.,https://movieposters.example.com/poster_299.jpg
300,Inception 3,Hollywood,English,Action|Drama,Chris Evans,Christopher Nolan,2016,3.7,59,A relentless action journey where betrayal meets justice in a war for survival.,https://movieposters.example.com/poster_300.jpg
301,Mission War,Hollywood,English,Sci-Fi|Action,Leonardo DiCaprio,Denis Villeneuve,2004,4.0,81,"In a world transformed by technology, one man fights for what remains human.",https://movieposters.example.com/poster_301.jpg
302,Alien Storm,Hollywood,English,Drama|Crime,Leonardo DiCaprio,Ridley Scott,2016,4.7,83,"A powerful human drama exploring love, loss, and the courage to rebuild.",https://movieposters.example.com/poster_302.jpg
303,Mission Reborn,Hollywood,English,Crime|Drama,Keanu Reeves,Christopher Nolan,2000,4.3,64,A gritty crime drama where law and corruption collide in the shadows.,https://movieposters.example.com/poster_303.jpg
304,Martian Storm,Hollywood,English,Crime|Drama,Dwayne Johnson,Christopher Nolan,2016,2.7,43,A gritty crime drama where law and corruption collide in the shadows.,https://movieposters.example.com/poster_304.jpg
305,Wolf Reborn,Hollywood,English,Fantasy|Action,Chris Evans,Ridley Scott,2006,3.3,34,A young hero rises to fulfill a destiny written in the stars.,https://movieposters.example.com/poster_305.jpg
306,Prometheus Unleashed,Hollywood,English,Drama|Thriller,Tom Cruise,Martin Scorsese,2012,4.1,78,"A powerful human drama exploring love, loss, and the courage to rebuild.",https://movieposters.example.com/poster_306.jpg
307,Martian Unleashed,Hollywood,English,Action|Drama,Dwayne Johnson,Steven Spielberg,2020,3.3,62,A high-octane thriller packed with breathtaking stunts and edge-of-seat moments.,https://movieposters.example.com/poster_307.jpg
308,Wolf War,Hollywood,English,Action|Thriller,Matt Damon,J.J. Abrams,2001,4.8,100,An explosive action saga where the hero battles impossible odds to save the world.,https://movieposters.example.com/poster_308.jpg
309,Once Upon Rising,Hollywood,English,Romance|Action,Matt Damon,Martin Scorsese,2018,3.8,58,A heartwarming love story that transcends time and distance.,https://movieposters.example.com/poster_309.jpg
310,Martian 3,Hollywood,English,Action|Drama,Robert Downey Jr,J.J. Abrams,2008,4.2,78,A relentless action journey where betrayal meets justice in a war for survival.,https://movieposters.example.com/poster_310.jpg
311,Mission Storm,Hollywood,English,Action|Thriller,Leonardo DiCaprio,James Cameron,2010,3.5,53,A relentless action journey where betrayal meets justice in a war for survival.,https://movieposters.example.com/poster_311.jpg
312,Tenet Reborn,Hollywood,English,Comedy|Action,Matt Damon,Steven Spielberg,2009,4.9,90,A laugh-out-loud comedy that finds joy in life's most chaotic moments.,https://movieposters.example.com/poster_312.jpg
313,Inception Force,Hollywood,English,Comedy|Action,Brad Pitt,Denis Villeneuve,2024,4.2,85,Life is too short not to laugh — this movie proves exactly that.,https://movieposters.example.com/poster_313.jpg
314,Alien 3,Hollywood,English,Crime|Drama,Brad Pitt,Christopher Nolan,2003,2.9,39,A gritty crime drama where law and corruption collide in the shadows.,https://movieposters.example.com/poster_314.jpg
315,Once Upon Force,Hollywood,English,Fantasy|Action,Matt Damon,Martin Scorsese,2000,3.9,58,A young hero rises to fulfill a destiny written in the stars.,https://movieposters.example.com/poster_315.jpg
316,Top Gun Reborn,Hollywood,English,Comedy|Action,Brad Pitt,Denis Villeneuve,2013,3.0,26,Life is too short not to laugh — this movie proves exactly that.,https://movieposters.example.com/poster_316.jpg
317,Wolf 2,Hollywood,English,Romance|Drama,Tom Cruise,David Fincher,2007,3.6,64,Two souls find unexpected love in the most unlikely circumstances.,https://movieposters.example.com/poster_317.jpg
318,Wolf Storm,Hollywood,English,Crime|Thriller,Matt Damon,James Cameron,2023,2.4,38,A sharp detective must outsmart a criminal mastermind before time runs out.,https://movieposters.example.com/poster_318.jpg
319,Alien Force,Hollywood,English,Drama|Crime,Tom Cruise,Christopher Nolan,2009,4.3,81,"Real emotions, real struggles — a story that will stay with you forever.",https://movieposters.example.com/poster_319.jpg
320,The Revenant Rising,Hollywood,English,Crime|Thriller,Chris Evans,Steven Spielberg,2005,2.7,43,"In the city's underworld, loyalty is the only currency that matters.",https://movieposters.example.com/poster_320.jpg
321,Oppenheimer Returns,Hollywood,English,Horror|Crime,Tom Cruise,Christopher Nolan,2002,4.1,60,Terror lurks in every shadow in this chilling psychological horror.,https://movieposters.example.com/poster_321.jpg
322,Martian Reborn,Hollywood,English,Crime|Thriller,Matt Damon,Christopher Nolan,2009,2.9,52,A gritty crime drama where law and corruption collide in the shadows.,https://movieposters.example.com/poster_322.jpg
323,Mission 3,Hollywood,English,Comedy|Romance,Chris Evans,Denis Villeneuve,2005,3.6,62,"Friendship, fun, and absolute chaos — a comedy you will not forget.",https://movieposters.example.com/poster_323.jpg
324,Gladiator Unleashed,Hollywood,English,Comedy|Romance,Keanu Reeves,James Cameron,2002,2.0,8,"Friendship, fun, and absolute chaos — a comedy you will not forget.",https://movieposters.example.com/poster_324.jpg
325,Tenet Returns,Hollywood,English,Horror|Drama,Dwayne Johnson,J.J. Abrams,2002,3.6,52,Terror lurks in every shadow in this chilling psychological horror.,https://movieposters.example.com/poster_325.jpg
326,Gladiator Returns,Hollywood,English,Comedy|Romance,Robert Downey Jr,J.J. Abrams,2003,5.0,100,A laugh-out-loud comedy that finds joy in life's most chaotic moments.,https://movieposters.example.com/poster_326.jpg
327,Alien War,Hollywood,English,Drama|Crime,Brad Pitt,Denis Villeneuve,2010,3.0,52,"Real emotions, real struggles — a story that will stay with you forever.",https://movieposters.example.com/poster_327.jpg
328,Inception Reborn,Hollywood,English,Sci-Fi|Fantasy,Dwayne Johnson,Martin Scorsese,2019,4.8,100,Humanity's last hope lies in a mission beyond the stars.,https://movieposters.example.com/poster_328.jpg
329,Tenet Force,Hollywood,English,Drama|Thriller,Matt Damon,Martin Scorsese,2009,3.5,57,"A powerful human drama exploring love, loss, and the courage to rebuild.",https://movieposters.example.com/poster_329.jpg
330,Martian Legacy,Hollywood,English,Horror|Thriller,Matt Damon,David Fincher,2012,3.6,60,A spine-chilling horror that blurs the line between the living and dead.,https://movieposters.example.com/poster_330.jpg
331,Alien Unleashed,Hollywood,English,Drama|Thriller,Chris Evans,Christopher Nolan,2023,3.3,56,"A powerful human drama exploring love, loss, and the courage to rebuild.",https://movieposters.example.com/poster_331.jpg
332,Oppenheimer Rising,Hollywood,English,Drama|Romance,Dwayne Johnson,Steven Spielberg,2013,3.3,56,"A deeply moving tale of family, sacrifice, and redemption.",https://movieposters.example.com/poster_332.jpg
333,Once Upon War,Hollywood,English,Comedy|Action,Robert Downey Jr,David Fincher,2021,3.5,57,"Friendship, fun, and absolute chaos — a comedy you will not forget.",https://movieposters.example.com/poster_333.jpg
334,Blade Runner Reborn,Hollywood,English,Drama|Thriller,Tom Cruise,J.J. Abrams,2019,4.1,62,"Real emotions, real struggles — a story that will stay with you forever.",https://movieposters.example.com/poster_334.jpg
335,Inception Rising,Hollywood,English,Romance|Drama,Leonardo DiCaprio,Martin Scorsese,2022,2.7,20,A heartwarming love story that transcends time and distance.,https://movieposters.example.com/poster_335.jpg
336,Alien 2,Hollywood,English,Crime|Thriller,Chris Evans,Christopher Nolan,2018,3.8,89,A sharp detective must outsmart a criminal mastermind before time runs out.,https://movieposters.example.com/poster_336.jpg
337,Oppenheimer Force,Hollywood,English,Sci-Fi|Thriller,Leonardo DiCaprio,Steven Spielberg,2008,3.5,61,Humanity's last hope lies in a mission beyond the stars.,https://movieposters.example.com/poster_337.jpg
338,Blade Runner Storm,Hollywood,English,Comedy|Romance,Matt Damon,J.J. Abrams,2024,2.5,31,A laugh-out-loud comedy that finds joy in life's most chaotic moments.,https://movieposters.example.com/poster_338.jpg
339,Top Gun Rising,Hollywood,English,Romance|Drama,Tom Cruise,David Fincher,2013,3.7,47,A passionate romance that tests the limits of sacrifice and devotion.,https://movieposters.example.com/poster_339.jpg
340,Interstellar Storm,Hollywood,English,Drama|Romance,Brad Pitt,David Fincher,2010,4.4,73,"A deeply moving tale of family, sacrifice, and redemption.",https://movieposters.example.com/poster_340.jpg
341,Wolf Returns,Hollywood,English,Drama|Thriller,Brad Pitt,J.J. Abrams,2003,3.5,69,"A deeply moving tale of family, sacrifice, and redemption.",https://movieposters.example.com/poster_341.jpg
342,The Revenant 2,Hollywood,English,Action|Drama,Brad Pitt,Steven Spielberg,2009,3.4,47,An explosive action saga where the hero battles impossible odds to save the world.,https://movieposters.example.com/poster_342.jpg
343,Mission Unleashed,Hollywood,English,Sci-Fi|Thriller,Tom Cruise,James Cameron,2023,3.4,45,"In a world transformed by technology, one man fights for what remains human.",https://movieposters.example.com/poster_343.jpg
344,Inception Legacy,Hollywood,English,Sci-Fi|Fantasy,Brad Pitt,Denis Villeneuve,2014,3.2,52,"In a world transformed by technology, one man fights for what remains human.",https://movieposters.example.com/poster_344.jpg
345,Django 3,Hollywood,English,Action|Thriller,Chris Evans,Denis Villeneuve,2012,4.3,79,A high-octane thriller packed with breathtaking stunts and edge-of-seat moments.,https://movieposters.example.com/poster_345.jpg
346,Once Upon Storm,Hollywood,English,Sci-Fi|Thriller,Matt Damon,Christopher Nolan,2022,3.6,50,Humanity's last hope lies in a mission beyond the stars.,https://movieposters.example.com/poster_346.jpg
347,Blade Runner Legacy,Hollywood,English,Horror|Thriller,Tom Cruise,James Cameron,2011,3.4,47,"When the nightmare becomes real, there is no escaping the darkness.",https://movieposters.example.com/poster_347.jpg
348,Prometheus 2,Hollywood,English,Horror|Crime,Dwayne Johnson,J.J. Abrams,2016,3.7,67,"When the nightmare becomes real, there is no escaping the darkness.",https://movieposters.example.com/poster_348.jpg
349,Gladiator Legacy,Hollywood,English,Drama|Thriller,Tom Cruise,Martin Scorsese,2011,3.6,72,"A powerful human drama exploring love, loss, and the courage to rebuild.",https://movieposters.example.com/poster_349.jpg
350,Gladiator 3,Hollywood,English,Romance|Drama,Tom Cruise,James Cameron,2010,4.2,83,Two souls find unexpected love in the most unlikely circumstances.,https://movieposters.example.com/poster_350.jpg
351,Black Panther Returns,Marvel,English,Fantasy|Action,Chris Hemsworth,James Gunn,2022,3.5,47,"Magic, myth, and courage collide in a battle for an ancient kingdom.",https://movieposters.example.com/poster_351.jpg
352,Black Panther Force,Marvel,English,Crime|Drama,Robert Downey Jr,Taika Waititi,2024,3.1,57,A sharp detective must outsmart a criminal mastermind before time runs out.,https://movieposters.example.com/poster_352.jpg
353,Iron Man Returns,Marvel,English,Horror|Thriller,Chris Hemsworth,Ryan Coogler,2004,2.8,28,A spine-chilling horror that blurs the line between the living and dead.,https://movieposters.example.com/poster_353.jpg
354,Captain America Force,Marvel,English,Fantasy|Drama,Chadwick Boseman,Taika Waititi,2018,3.3,33,A young hero rises to fulfill a destiny written in the stars.,https://movieposters.example.com/poster_354.jpg
355,Spider-Man Rising,Marvel,English,Romance|Comedy,Chadwick Boseman,Joe Russo,2020,2.9,19,A passionate romance that tests the limits of sacrifice and devotion.,https://movieposters.example.com/poster_355.jpg
356,Ant-Man Force,Marvel,English,Horror|Crime,Paul Rudd,Peyton Reed,2015,3.6,60,Terror lurks in every shadow in this chilling psychological horror.,https://movieposters.example.com/poster_356.jpg
357,Iron Man War,Marvel,English,Crime|Drama,Chadwick Boseman,James Gunn,2002,3.3,47,A sharp detective must outsmart a criminal mastermind before time runs out.,https://movieposters.example.com/poster_357.jpg
358,Avengers Returns,Marvel,English,Fantasy|Action,Chadwick Boseman,Jon Favreau,2010,3.8,56,"Magic, myth, and courage collide in a battle for an ancient kingdom.",https://movieposters.example.com/poster_358.jpg
359,Spider-Man Legacy,Marvel,English,Action|Drama,Chadwick Boseman,James Gunn,2021,3.6,59,An explosive action saga where the hero battles impossible odds to save the world.,https://movieposters.example.com/poster_359.jpg
360,Guardians 2,Marvel,English,Drama|Crime,Chris Evans,Joe Russo,2005,3.6,60,"A powerful human drama exploring love, loss, and the courage to rebuild.",https://movieposters.example.com/poster_360.jpg
361,Guardians War,Marvel,English,Fantasy|Adventure,Scarlett Johansson,Taika Waititi,2020,3.1,62,A young hero rises to fulfill a destiny written in the stars.,https://movieposters.example.com/poster_361.jpg
362,Avengers Force,Marvel,English,Horror|Crime,Paul Rudd,Jon Favreau,2002,3.0,32,A spine-chilling horror that blurs the line between the living and dead.,https://movieposters.example.com/poster_362.jpg
363,Captain America Reborn,Marvel,English,Fantasy|Drama,Chris Evans,Scott Derrickson,2020,3.8,70,"Magic, myth, and courage collide in a battle for an ancient kingdom.",https://movieposters.example.com/poster_363.jpg
364,Captain America Unleashed,Marvel,English,Romance|Drama,Tom Holland,Joe Russo,2022,3.6,57,A heartwarming love story that transcends time and distance.,https://movieposters.example.com/poster_364.jpg
365,Captain America Rising,Marvel,English,Sci-Fi|Fantasy,Robert Downey Jr,Taika Waititi,2018,3.4,60,A mind-bending science fiction adventure that questions the nature of reality.,https://movieposters.example.com/poster_365.jpg
366,Thor 2,Marvel,English,Comedy|Romance,Paul Rudd,Joe Russo,2013,3.3,60,A laugh-out-loud comedy that finds joy in life's most chaotic moments.,https://movieposters.example.com/poster_366.jpg
367,Thor Reborn,Marvel,English,Romance|Drama,Tom Holland,Joe Russo,2023,3.2,64,Two souls find unexpected love in the most unlikely circumstances.,https://movieposters.example.com/poster_367.jpg
368,Avengers 2,Marvel,English,Comedy|Action,Benedict Cumberbatch,Taika Waititi,2012,4.2,75,Life is too short not to laugh — this movie proves exactly that.,https://movieposters.example.com/poster_368.jpg
369,Captain America Legacy,Marvel,English,Comedy|Romance,Robert Downey Jr,Anthony Russo,2019,4.3,74,"Friendship, fun, and absolute chaos — a comedy you will not forget.",https://movieposters.example.com/poster_369.jpg
370,Iron Man 3,Marvel,English,Drama|Romance,Chris Hemsworth,Scott Derrickson,2019,4.7,86,"A powerful human drama exploring love, loss, and the courage to rebuild.",https://movieposters.example.com/poster_370.jpg
371,Doctor Strange Force,Marvel,English,Crime|Thriller,Chris Hemsworth,Joe Russo,2018,2.1,23,A sharp detective must outsmart a criminal mastermind before time runs out.,https://movieposters.example.com/poster_371.jpg
372,Scarlet Witch War,Marvel,English,Romance|Drama,Chris Hemsworth,Ryan Coogler,2008,3.2,45,A passionate romance that tests the limits of sacrifice and devotion.,https://movieposters.example.com/poster_372.jpg
373,Iron Man Force,Marvel,English,Sci-Fi|Fantasy,Chris Evans,Jon Favreau,2006,3.9,76,Humanity's last hope lies in a mission beyond the stars.,https://movieposters.example.com/poster_373.jpg
374,Avengers 3,Marvel,English,Romance|Drama,Scarlett Johansson,Peyton Reed,2012,3.4,60,Two souls find unexpected love in the most unlikely circumstances.,https://movieposters.example.com/poster_374.jpg
375,Black Panther 2,Marvel,English,Comedy|Romance,Chris Evans,James Gunn,2010,3.0,55,Life is too short not to laugh — this movie proves exactly that.,https://movieposters.example.com/poster_375.jpg
376,Thor Returns,Marvel,English,Drama|Romance,Paul Rudd,Taika Waititi,2024,2.6,40,"A powerful human drama exploring love, loss, and the courage to rebuild.",https://movieposters.example.com/poster_376.jpg
377,Avengers Storm,Marvel,English,Action|Drama,Chris Evans,Jon Favreau,2006,3.6,49,A high-octane thriller packed with breathtaking stunts and edge-of-seat moments.,https://movieposters.example.com/poster_377.jpg
378,Iron Man Storm,Marvel,English,Crime|Drama,Tom Holland,Scott Derrickson,2022,3.8,39,"In the city's underworld, loyalty is the only currency that matters.",https://movieposters.example.com/poster_378.jpg
379,Captain America Storm,Marvel,English,Romance|Action,Benedict Cumberbatch,Joe Russo,2009,3.8,65,A heartwarming love story that transcends time and distance.,https://movieposters.example.com/poster_379.jpg
380,Ant-Man Rising,Marvel,English,Romance|Comedy,Paul Rudd,Scott Derrickson,2018,3.2,41,A passionate romance that tests the limits of sacrifice and devotion.,https://movieposters.example.com/poster_380.jpg
381,Spider-Man War,Marvel,English,Romance|Comedy,Scarlett Johansson,Anthony Russo,2007,3.2,46,A heartwarming love story that transcends time and distance.,https://movieposters.example.com/poster_381.jpg
382,Guardians Force,Marvel,English,Comedy|Drama,Chris Evans,Jon Favreau,2021,4.8,100,A laugh-out-loud comedy that finds joy in life's most chaotic moments.,https://movieposters.example.com/poster_382.jpg
383,Scarlet Witch 2,Marvel,English,Horror|Crime,Chris Evans,Taika Waititi,2015,4.2,87,A spine-chilling horror that blurs the line between the living and dead.,https://movieposters.example.com/poster_383.jpg
384,Ant-Man Reborn,Marvel,English,Fantasy|Drama,Chris Hemsworth,James Gunn,2004,4.0,56,An epic fantasy journey through magical realms and ancient prophecies.,https://movieposters.example.com/poster_384.jpg
385,Spider-Man Unleashed,Marvel,English,Romance|Comedy,Paul Rudd,Scott Derrickson,2008,3.7,45,A passionate romance that tests the limits of sacrifice and devotion.,https://movieposters.example.com/poster_385.jpg
386,Ant-Man War,Marvel,English,Horror|Thriller,Chadwick Boseman,Peyton Reed,2016,3.7,69,"When the nightmare becomes real, there is no escaping the darkness.",https://movieposters.example.com/poster_386.jpg
387,Iron Man 2,Marvel,English,Romance|Action,Paul Rudd,Taika Waititi,2008,4.1,68,A passionate romance that tests the limits of sacrifice and devotion.,https://movieposters.example.com/poster_387.jpg
388,Avengers Rising,Marvel,English,Action|Thriller,Scarlett Johansson,Anthony Russo,2001,3.4,68,An explosive action saga where the hero battles impossible odds to save the world.,https://movieposters.example.com/poster_388.jpg
389,Avengers Reborn,Marvel,English,Comedy|Drama,Paul Rudd,Scott Derrickson,2004,3.0,43,Life is too short not to laugh — this movie proves exactly that.,https://movieposters.example.com/poster_389.jpg
390,Doctor Strange Unleashed,Marvel,English,Crime|Action,Scarlett Johansson,James Gunn,2007,3.6,55,A sharp detective must outsmart a criminal mastermind before time runs out.,https://movieposters.example.com/poster_390.jpg
391,Doctor Strange 3,Marvel,English,Action|Thriller,Robert Downey Jr,James Gunn,2003,3.6,73,An explosive action saga where the hero battles impossible odds to save the world.,https://movieposters.example.com/poster_391.jpg
392,Thor Force,Marvel,English,Fantasy|Action,Tom Holland,Joe Russo,2014,3.9,63,A young hero rises to fulfill a destiny written in the stars.,https://movieposters.example.com/poster_392.jpg
393,Doctor Strange Reborn,Marvel,English,Sci-Fi|Adventure,Chadwick Boseman,Anthony Russo,2011,4.1,67,"In a world transformed by technology, one man fights for what remains human.",https://movieposters.example.com/poster_393.jpg
394,Doctor Strange Legacy,Marvel,English,Drama|Romance,Scarlett Johansson,Peyton Reed,2011,4.1,72,"A deeply moving tale of family, sacrifice, and redemption.",https://movieposters.example.com/poster_394.jpg
395,Avengers War,Marvel,English,Action|Thriller,Chris Hemsworth,Anthony Russo,2013,3.0,55,A relentless action journey where betrayal meets justice in a war for survival.,https://movieposters.example.com/poster_395.jpg
396,Black Panther Unleashed,Marvel,English,Crime|Action,Chris Evans,James Gunn,2000,4.1,74,"In the city's underworld, loyalty is the only currency that matters.",https://movieposters.example.com/poster_396.jpg
397,Guardians Storm,Marvel,English,Sci-Fi|Fantasy,Robert Downey Jr,Ryan Coogler,2016,3.6,74,Humanity's last hope lies in a mission beyond the stars.,https://movieposters.example.com/poster_397.jpg
398,Iron Man Rising,Marvel,English,Action|Thriller,Chris Hemsworth,Jon Favreau,2002,3.2,37,A relentless action journey where betrayal meets justice in a war for survival.,https://movieposters.example.com/poster_398.jpg
399,Scarlet Witch Reborn,Marvel,English,Romance|Action,Paul Rudd,Peyton Reed,2023,3.7,56,A heartwarming love story that transcends time and distance.,https://movieposters.example.com/poster_399.jpg
400,Scarlet Witch Force,Marvel,English,Action|Crime,Tom Holland,Joe Russo,2018,3.5,57,A relentless action journey where betrayal meets justice in a war for survival.,https://movieposters.example.com/poster_400.jpg
401,Spider-Man 3,Marvel,English,Horror|Drama,Scarlett Johansson,Jon Favreau,2008,3.8,73,A spine-chilling horror that blurs the line between the living and dead.,https://movieposters.example.com/poster_401.jpg
402,Doctor Strange Returns,Marvel,English,Sci-Fi|Action,Paul Rudd,Peyton Reed,2008,3.4,58,A mind-bending science fiction adventure that questions the nature of reality.,https://movieposters.example.com/poster_402.jpg
403,Ant-Man Returns,Marvel,English,Comedy|Romance,Robert Downey Jr,Taika Waititi,2003,3.6,62,"Friendship, fun, and absolute chaos — a comedy you will not forget.",https://movieposters.example.com/poster_403.jpg
404,Ant-Man 2,Marvel,English,Horror|Thriller,Tom Holland,Joe Russo,2017,3.5,60,"When the nightmare becomes real, there is no escaping the darkness.",https://movieposters.example.com/poster_404.jpg
405,Iron Man Reborn,Marvel,English,Romance|Drama,Chadwick Boseman,Jon Favreau,2003,3.9,79,A passionate romance that tests the limits of sacrifice and devotion.,https://movieposters.example.com/poster_405.jpg
406,Captain America Returns,Marvel,English,Comedy|Drama,Chris Evans,Ryan Coogler,2010,3.6,63,Life is too short not to laugh — this movie proves exactly that.,https://movieposters.example.com/poster_406.jpg
407,Black Panther Legacy,Marvel,English,Action|Adventure,Paul Rudd,Scott Derrickson,2016,4.3,83,A high-octane thriller packed with breathtaking stunts and edge-of-seat moments.,https://movieposters.example.com/poster_407.jpg
408,Thor 3,Marvel,English,Sci-Fi|Action,Chris Evans,Scott Derrickson,2014,3.9,85,Humanity's last hope lies in a mission beyond the stars.,https://movieposters.example.com/poster_408.jpg
409,Scarlet Witch Rising,Marvel,English,Action|Thriller,Chris Hemsworth,Joe Russo,2000,3.9,61,An explosive action saga where the hero battles impossible odds to save the world.,https://movieposters.example.com/poster_409.jpg
410,Guardians Returns,Marvel,English,Romance|Action,Tom Holland,James Gunn,2021,3.9,58,A passionate romance that tests the limits of sacrifice and devotion.,https://movieposters.example.com/poster_410.jpg
411,Thor Unleashed,Marvel,English,Sci-Fi|Fantasy,Robert Downey Jr,Anthony Russo,2002,4.0,60,A mind-bending science fiction adventure that questions the nature of reality.,https://movieposters.example.com/poster_411.jpg
412,Avengers Legacy,Marvel,English,Drama|Romance,Paul Rudd,Joe Russo,2001,4.6,98,"A powerful human drama exploring love, loss, and the courage to rebuild.",https://movieposters.example.com/poster_412.jpg
413,Spider-Man Storm,Marvel,English,Crime|Action,Tom Holland,Peyton Reed,2000,3.7,48,A sharp detective must outsmart a criminal mastermind before time runs out.,https://movieposters.example.com/poster_413.jpg
414,Doctor Strange Rising,Marvel,English,Fantasy|Action,Paul Rudd,Ryan Coogler,2005,4.2,85,A young hero rises to fulfill a destiny written in the stars.,https://movieposters.example.com/poster_414.jpg
415,Black Panther Storm,Marvel,English,Fantasy|Action,Chris Evans,Ryan Coogler,2020,3.5,59,A young hero rises to fulfill a destiny written in the stars.,https://movieposters.example.com/poster_415.jpg
416,Black Panther War,Marvel,English,Crime|Drama,Chris Evans,Joe Russo,2008,2.8,42,A sharp detective must outsmart a criminal mastermind before time runs out.,https://movieposters.example.com/poster_416.jpg
417,Scarlet Witch Unleashed,Marvel,English,Horror|Drama,Scarlett Johansson,Anthony Russo,2012,2.7,38,A spine-chilling horror that blurs the line between the living and dead.,https://movieposters.example.com/poster_417.jpg
418,Thor War,Marvel,English,Fantasy|Adventure,Paul Rudd,James Gunn,2012,3.6,56,An epic fantasy journey through magical realms and ancient prophecies.,https://movieposters.example.com/poster_418.jpg
419,Scarlet Witch Legacy,Marvel,English,Fantasy|Adventure,Scarlett Johansson,Anthony Russo,2024,4.0,84,A young hero rises to fulfill a destiny written in the stars.,https://movieposters.example.com/poster_419.jpg
420,Ant-Man 3,Marvel,English,Sci-Fi|Thriller,Scarlett Johansson,Taika Waititi,2003,4.0,74,Humanity's last hope lies in a mission beyond the stars.,https://movieposters.example.com/poster_420.jpg
